# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2021-01-25 22:37:36 EST       (caww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
#    USGS 10338000 TRUCKEE R NR TRUCKEE CA,,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 10338000,,,,
#            TS   parameter     statistic     Description,,,,
"#          7600       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,discharge_cfs,note
USGS,10338000,10/7/17,60.4,A
USGS,10338000,10/8/17,60.2,A
USGS,10338000,10/9/17,60.2,A
USGS,10338000,10/10/17,60.2,A
USGS,10338000,10/11/17,60.2,A
USGS,10338000,10/12/17,60.2,A
USGS,10338000,10/13/17,60.2,A
USGS,10338000,10/14/17,60.2,A
USGS,10338000,10/15/17,60.2,A
USGS,10338000,10/16/17,60.2,A
USGS,10338000,10/17/17,60.2,A
USGS,10338000,10/18/17,60.2,A
USGS,10338000,10/19/17,60.2,A
USGS,10338000,10/20/17,70.7,A
USGS,10338000,10/21/17,62.2,A
USGS,10338000,10/22/17,61.3,A
USGS,10338000,10/23/17,60.2,A
USGS,10338000,10/24/17,60.2,A
USGS,10338000,10/25/17,60.2,A
USGS,10338000,10/26/17,60.2,A
USGS,10338000,10/27/17,59,A
USGS,10338000,10/28/17,58.7,A
USGS,10338000,10/29/17,58.7,A
USGS,10338000,10/30/17,59.7,A
USGS,10338000,10/31/17,61.8,A
USGS,10338000,11/1/17,61.8,A
USGS,10338000,11/2/17,61.8,A
USGS,10338000,11/3/17,64.5,A
USGS,10338000,11/4/17,71.2,A
USGS,10338000,11/5/17,70.4,A
USGS,10338000,11/6/17,66.8,A
USGS,10338000,11/7/17,65,A
USGS,10338000,11/8/17,80.1,A
USGS,10338000,11/9/17,126,A
USGS,10338000,11/10/17,113,A
USGS,10338000,11/11/17,95,A
USGS,10338000,11/12/17,91.4,A
USGS,10338000,11/13/17,92.1,A
USGS,10338000,11/14/17,125,A
USGS,10338000,11/15/17,177,A
USGS,10338000,11/16/17,969,A
USGS,10338000,11/17/17,878,A
USGS,10338000,11/18/17,736,A
USGS,10338000,11/19/17,701,A
USGS,10338000,11/20/17,795,A
USGS,10338000,11/21/17,1120,A
USGS,10338000,11/22/17,1290,A
USGS,10338000,11/23/17,1290,A
USGS,10338000,11/24/17,1280,A
USGS,10338000,11/25/17,1250,A
USGS,10338000,11/26/17,1330,A
USGS,10338000,11/27/17,1410,A
USGS,10338000,11/28/17,1290,A
USGS,10338000,11/29/17,1260,A
USGS,10338000,11/30/17,1240,A
USGS,10338000,12/1/17,1230,A
USGS,10338000,12/2/17,1220,A
USGS,10338000,12/3/17,1220,A
USGS,10338000,12/4/17,1210,A
USGS,10338000,12/5/17,1180,A
USGS,10338000,12/6/17,961,A
USGS,10338000,12/7/17,956,A
USGS,10338000,12/8/17,902,A
USGS,10338000,12/9/17,716,A
USGS,10338000,12/10/17,663,A
USGS,10338000,12/11/17,661,A
USGS,10338000,12/12/17,602,A
USGS,10338000,12/13/17,450,A
USGS,10338000,12/14/17,340,A
USGS,10338000,12/15/17,338,A
USGS,10338000,12/16/17,337,A
USGS,10338000,12/17/17,333,A
USGS,10338000,12/18/17,333,A
USGS,10338000,12/19/17,332,A
USGS,10338000,12/20/17,331,A
USGS,10338000,12/21/17,297,A
USGS,10338000,12/22/17,220,A
USGS,10338000,12/23/17,179,A
USGS,10338000,12/24/17,177,A
USGS,10338000,12/25/17,180,A
USGS,10338000,12/26/17,174,A
USGS,10338000,12/27/17,172,A
USGS,10338000,12/28/17,163,A
USGS,10338000,12/29/17,127,A
USGS,10338000,12/30/17,124,A
USGS,10338000,12/31/17,129,A
USGS,10338000,1/1/18,131,A
USGS,10338000,1/2/18,129,A:e
USGS,10338000,1/3/18,114,A:e
USGS,10338000,1/4/18,114,A
USGS,10338000,1/5/18,121,A
USGS,10338000,1/6/18,269,A
USGS,10338000,1/7/18,140,A
USGS,10338000,1/8/18,163,A
USGS,10338000,1/9/18,285,A
USGS,10338000,1/10/18,222,A
USGS,10338000,1/11/18,167,A
USGS,10338000,1/12/18,145,A
USGS,10338000,1/13/18,135,A
USGS,10338000,1/14/18,121,A
USGS,10338000,1/15/18,118,A
USGS,10338000,1/16/18,116,A
USGS,10338000,1/17/18,114,A
USGS,10338000,1/18/18,120,A
USGS,10338000,1/19/18,135,A
USGS,10338000,1/20/18,116,A:e
USGS,10338000,1/21/18,104,A:e
USGS,10338000,1/22/18,104,A:e
USGS,10338000,1/23/18,103,A:e
USGS,10338000,1/24/18,103,A:e
USGS,10338000,1/25/18,98.7,A:e
USGS,10338000,1/26/18,99.3,A:e
USGS,10338000,1/27/18,98.4,A:e
USGS,10338000,1/28/18,96.5,A:e
USGS,10338000,1/29/18,94.3,A:e
USGS,10338000,1/30/18,92.6,A:e
USGS,10338000,1/31/18,92.6,A:e
USGS,10338000,2/1/18,91.8,A:e
USGS,10338000,2/2/18,93,A
USGS,10338000,2/3/18,94.8,A
USGS,10338000,2/4/18,94.8,A
USGS,10338000,2/5/18,95,A
USGS,10338000,2/6/18,96.4,A
USGS,10338000,2/7/18,94.8,A
USGS,10338000,2/8/18,93.6,A
USGS,10338000,2/9/18,95,A
USGS,10338000,2/10/18,97,A
USGS,10338000,2/11/18,93.2,A
USGS,10338000,2/12/18,93.9,A
USGS,10338000,2/13/18,85.1,A
USGS,10338000,2/14/18,83.4,A
USGS,10338000,2/15/18,82.2,A
USGS,10338000,2/16/18,81.2,A
USGS,10338000,2/17/18,81.8,A
USGS,10338000,2/18/18,81.3,A
USGS,10338000,2/19/18,76.2,A
USGS,10338000,2/20/18,75.3,A
USGS,10338000,2/21/18,77.1,A
USGS,10338000,2/22/18,76.7,A
USGS,10338000,2/23/18,75.6,A
USGS,10338000,2/24/18,76.4,A
USGS,10338000,2/25/18,79.1,A
USGS,10338000,2/26/18,79.8,A:e
USGS,10338000,2/27/18,75.8,A
USGS,10338000,2/28/18,74.3,A
USGS,10338000,3/1/18,75.2,A:e
USGS,10338000,3/2/18,73.6,A:e
USGS,10338000,3/3/18,82.6,A:e
USGS,10338000,3/4/18,83.9,A
USGS,10338000,3/5/18,82.2,A
USGS,10338000,3/6/18,84.3,A
USGS,10338000,3/7/18,79.8,A
USGS,10338000,3/8/18,81.7,A
USGS,10338000,3/9/18,84.6,A
USGS,10338000,3/10/18,87.4,A
USGS,10338000,3/11/18,90.4,A
USGS,10338000,3/12/18,101,A
USGS,10338000,3/13/18,174,A
USGS,10338000,3/14/18,174,A
USGS,10338000,3/15/18,138,A
USGS,10338000,3/16/18,120,A
USGS,10338000,3/17/18,123,A
USGS,10338000,3/18/18,116,A
USGS,10338000,3/19/18,107,A
USGS,10338000,3/20/18,107,A
USGS,10338000,3/21/18,277,A
USGS,10338000,3/22/18,894,A
USGS,10338000,3/23/18,852,A
USGS,10338000,3/24/18,1030,A
USGS,10338000,3/25/18,1110,A
USGS,10338000,3/26/18,1080,A
USGS,10338000,3/27/18,1070,A
USGS,10338000,3/28/18,1070,A
USGS,10338000,3/29/18,1100,A
USGS,10338000,3/30/18,1120,A
USGS,10338000,3/31/18,1140,A
USGS,10338000,4/1/18,1160,A
USGS,10338000,4/2/18,1390,A
USGS,10338000,4/3/18,1740,A
USGS,10338000,4/4/18,1750,A
USGS,10338000,4/5/18,1770,A
USGS,10338000,4/6/18,1990,A
USGS,10338000,4/7/18,2300,A
USGS,10338000,4/8/18,1930,A
USGS,10338000,4/9/18,2320,A
USGS,10338000,4/10/18,2550,A
USGS,10338000,4/11/18,2480,A
USGS,10338000,4/12/18,2400,A
USGS,10338000,4/13/18,2340,A
USGS,10338000,4/14/18,2330,A
USGS,10338000,4/15/18,2330,A
USGS,10338000,4/16/18,2300,A
USGS,10338000,4/17/18,2140,A
USGS,10338000,4/18/18,1850,A
USGS,10338000,4/19/18,1630,A:e
USGS,10338000,4/20/18,1330,A
USGS,10338000,4/21/18,1260,A
USGS,10338000,4/22/18,1230,A
USGS,10338000,4/23/18,1130,A
USGS,10338000,4/24/18,1030,A
USGS,10338000,4/25/18,963,A
USGS,10338000,4/26/18,923,A
USGS,10338000,4/27/18,948,A
USGS,10338000,4/28/18,888,A
USGS,10338000,4/29/18,833,A
USGS,10338000,4/30/18,797,A
USGS,10338000,5/1/18,779,A
USGS,10338000,5/2/18,770,A
USGS,10338000,5/3/18,782,A
USGS,10338000,5/4/18,778,A
USGS,10338000,5/5/18,700,A
USGS,10338000,5/6/18,616,A
USGS,10338000,5/7/18,618,A
USGS,10338000,5/8/18,640,A
USGS,10338000,5/9/18,619,A
USGS,10338000,5/10/18,497,A
USGS,10338000,5/11/18,455,A
USGS,10338000,5/12/18,414,A
USGS,10338000,5/13/18,405,A
USGS,10338000,5/14/18,437,A
USGS,10338000,5/15/18,433,A
USGS,10338000,5/16/18,423,A
USGS,10338000,5/17/18,395,A
USGS,10338000,5/18/18,413,A
USGS,10338000,5/19/18,411,A
USGS,10338000,5/20/18,399,A
USGS,10338000,5/21/18,380,A
USGS,10338000,5/22/18,381,A
USGS,10338000,5/23/18,404,A
USGS,10338000,5/24/18,522,A
USGS,10338000,5/25/18,698,A
USGS,10338000,5/26/18,600,A
USGS,10338000,5/27/18,582,A
USGS,10338000,5/28/18,589,A
USGS,10338000,5/29/18,581,A
USGS,10338000,5/30/18,501,A
USGS,10338000,5/31/18,374,A
USGS,10338000,6/1/18,284,A
USGS,10338000,6/2/18,274,A
USGS,10338000,6/3/18,238,A
USGS,10338000,6/4/18,222,A
USGS,10338000,6/5/18,206,A
USGS,10338000,6/6/18,191,A
USGS,10338000,6/7/18,181,A
USGS,10338000,6/8/18,172,A
USGS,10338000,6/9/18,169,A
USGS,10338000,6/10/18,161,A
USGS,10338000,6/11/18,155,A
USGS,10338000,6/12/18,155,A
USGS,10338000,6/13/18,156,A
USGS,10338000,6/14/18,153,A
USGS,10338000,6/15/18,146,A
USGS,10338000,6/16/18,140,A
USGS,10338000,6/17/18,135,A
USGS,10338000,6/18/18,130,A
USGS,10338000,6/19/18,128,A
USGS,10338000,6/20/18,189,A
USGS,10338000,6/21/18,235,A
USGS,10338000,6/22/18,254,A
USGS,10338000,6/23/18,259,A
USGS,10338000,6/24/18,263,A
USGS,10338000,6/25/18,263,A
USGS,10338000,6/26/18,258,A
USGS,10338000,6/27/18,266,A
USGS,10338000,6/28/18,274,A
USGS,10338000,6/29/18,278,A
USGS,10338000,6/30/18,281,A
USGS,10338000,7/1/18,277,A
USGS,10338000,7/2/18,283,A
USGS,10338000,7/3/18,288,A
USGS,10338000,7/4/18,287,A
USGS,10338000,7/5/18,285,A
USGS,10338000,7/6/18,284,A
USGS,10338000,7/7/18,282,A
USGS,10338000,7/8/18,281,A
USGS,10338000,7/9/18,280,A
USGS,10338000,7/10/18,280,A
USGS,10338000,7/11/18,280,A
USGS,10338000,7/12/18,281,A
USGS,10338000,7/13/18,281,A
USGS,10338000,7/14/18,280,A
USGS,10338000,7/15/18,278,A
USGS,10338000,7/16/18,275,A
USGS,10338000,7/17/18,270,A
USGS,10338000,7/18/18,269,A
USGS,10338000,7/19/18,269,A
USGS,10338000,7/20/18,269,A
USGS,10338000,7/21/18,269,A
USGS,10338000,7/22/18,269,A
USGS,10338000,7/23/18,269,A
USGS,10338000,7/24/18,268,A
USGS,10338000,7/25/18,269,A
USGS,10338000,7/26/18,270,A
USGS,10338000,7/27/18,269,A
USGS,10338000,7/28/18,269,A
USGS,10338000,7/29/18,269,A
USGS,10338000,7/30/18,269,A
USGS,10338000,7/31/18,269,A
USGS,10338000,8/1/18,268,A
USGS,10338000,8/2/18,267,A
USGS,10338000,8/3/18,266,A
USGS,10338000,8/4/18,266,A
USGS,10338000,8/5/18,267,A
USGS,10338000,8/6/18,266,A
USGS,10338000,8/7/18,268,A
USGS,10338000,8/8/18,270,A
USGS,10338000,8/9/18,271,A
USGS,10338000,8/10/18,274,A
USGS,10338000,8/11/18,273,A
USGS,10338000,8/12/18,273,A
USGS,10338000,8/13/18,273,A
USGS,10338000,8/14/18,272,A
USGS,10338000,8/15/18,272,A
USGS,10338000,8/16/18,272,A
USGS,10338000,8/17/18,274,A
USGS,10338000,8/18/18,273,A
USGS,10338000,8/19/18,273,A
USGS,10338000,8/20/18,273,A
USGS,10338000,8/21/18,272,A
USGS,10338000,8/22/18,272,A
USGS,10338000,8/23/18,272,A
USGS,10338000,8/24/18,271,A
USGS,10338000,8/25/18,270,A
USGS,10338000,8/26/18,269,A
USGS,10338000,8/27/18,269,A
USGS,10338000,8/28/18,269,A
USGS,10338000,8/29/18,269,A
USGS,10338000,8/30/18,269,A
USGS,10338000,8/31/18,269,A
USGS,10338000,9/1/18,266,A
USGS,10338000,9/2/18,265,A
USGS,10338000,9/3/18,264,A
USGS,10338000,9/4/18,235,A
USGS,10338000,9/5/18,152,A
USGS,10338000,9/6/18,94.8,A
USGS,10338000,9/7/18,71,A
USGS,10338000,9/8/18,69.4,A
USGS,10338000,9/9/18,70.2,A
USGS,10338000,9/10/18,69.6,A
USGS,10338000,9/11/18,69.6,A
USGS,10338000,9/12/18,69,A
USGS,10338000,9/13/18,68.9,A
USGS,10338000,9/14/18,71.1,A
USGS,10338000,9/15/18,71.2,A
USGS,10338000,9/16/18,71,A
USGS,10338000,9/17/18,71.2,A
USGS,10338000,9/18/18,71.2,A
USGS,10338000,9/19/18,71.6,A
USGS,10338000,9/20/18,71.5,A
USGS,10338000,9/21/18,71.6,A
USGS,10338000,9/22/18,70.8,A
USGS,10338000,9/23/18,70.3,A
USGS,10338000,9/24/18,70.2,A
USGS,10338000,9/25/18,69.8,A
USGS,10338000,9/26/18,69.9,A
USGS,10338000,9/27/18,70,A
USGS,10338000,9/28/18,69.5,A
USGS,10338000,9/29/18,69.7,A
USGS,10338000,9/30/18,69.4,A
USGS,10338000,10/1/18,64,A
USGS,10338000,10/2/18,53.4,A
USGS,10338000,10/3/18,57.9,A
USGS,10338000,10/4/18,58.4,A
USGS,10338000,10/5/18,55.6,A
USGS,10338000,10/6/18,54.6,A
USGS,10338000,10/7/18,52.6,A
USGS,10338000,10/8/18,51.6,A
USGS,10338000,10/9/18,51.6,A
USGS,10338000,10/10/18,51.6,A
USGS,10338000,10/11/18,51.6,A
USGS,10338000,10/12/18,50.9,A
USGS,10338000,10/13/18,52.5,A
USGS,10338000,10/14/18,56.9,A
USGS,10338000,10/15/18,52.3,A
USGS,10338000,10/16/18,79.5,A
USGS,10338000,10/17/18,79.5,A
USGS,10338000,10/18/18,79.6,A
USGS,10338000,10/19/18,79.4,A
USGS,10338000,10/20/18,79.4,A
USGS,10338000,10/21/18,79.4,A
USGS,10338000,10/22/18,79.4,A
USGS,10338000,10/23/18,79.4,A
USGS,10338000,10/24/18,79.3,A
USGS,10338000,10/25/18,79.4,A
USGS,10338000,10/26/18,79.4,A
USGS,10338000,10/27/18,79.4,A
USGS,10338000,10/28/18,79.2,A
USGS,10338000,10/29/18,77.4,A
USGS,10338000,10/30/18,77.4,A
USGS,10338000,10/31/18,77.4,A
USGS,10338000,11/1/18,77.4,A
USGS,10338000,11/2/18,77.4,A
USGS,10338000,11/3/18,77.4,A
USGS,10338000,11/4/18,77.4,A
USGS,10338000,11/5/18,77.4,A
USGS,10338000,11/6/18,77.5,A
USGS,10338000,11/7/18,77.6,A
USGS,10338000,11/8/18,77.1,A
USGS,10338000,11/9/18,76.4,A
USGS,10338000,11/10/18,76.6,A
USGS,10338000,11/11/18,76.9,A
USGS,10338000,11/12/18,103,A
USGS,10338000,11/13/18,106,A
USGS,10338000,11/14/18,160,A
USGS,10338000,11/15/18,161,A
USGS,10338000,11/16/18,162,A
USGS,10338000,11/17/18,162,A
USGS,10338000,11/18/18,162,A
USGS,10338000,11/19/18,161,A
USGS,10338000,11/20/18,155,A
USGS,10338000,11/21/18,149,A
USGS,10338000,11/22/18,154,A
USGS,10338000,11/23/18,166,A
USGS,10338000,11/24/18,176,A
USGS,10338000,11/25/18,157,A
USGS,10338000,11/26/18,135,A
USGS,10338000,11/27/18,109,A
USGS,10338000,11/28/18,117,A
USGS,10338000,11/29/18,123,A
USGS,10338000,11/30/18,112,A
USGS,10338000,12/1/18,113,A
USGS,10338000,12/2/18,108,A
USGS,10338000,12/3/18,107,A
USGS,10338000,12/4/18,107,A
USGS,10338000,12/5/18,108,A
USGS,10338000,12/6/18,107,A
USGS,10338000,12/7/18,107,A
USGS,10338000,12/8/18,107,A
USGS,10338000,12/9/18,107,A
USGS,10338000,12/10/18,107,A
USGS,10338000,12/11/18,108,A
USGS,10338000,12/12/18,108,A
USGS,10338000,12/13/18,108,A
USGS,10338000,12/14/18,130,A
USGS,10338000,12/15/18,166,A
USGS,10338000,12/16/18,184,A
USGS,10338000,12/17/18,209,A
USGS,10338000,12/18/18,207,A
USGS,10338000,12/19/18,207,A
USGS,10338000,12/20/18,207,A
USGS,10338000,12/21/18,218,A
USGS,10338000,12/22/18,216,A
USGS,10338000,12/23/18,213,A
USGS,10338000,12/24/18,239,A
USGS,10338000,12/25/18,236,A
USGS,10338000,12/26/18,207,A
USGS,10338000,12/27/18,176,A
USGS,10338000,12/28/18,161,A
USGS,10338000,12/29/18,158,A
USGS,10338000,12/30/18,158,A
USGS,10338000,12/31/18,158,A
USGS,10338000,1/1/19,159,A
USGS,10338000,1/2/19,155,A
USGS,10338000,1/3/19,155,A
USGS,10338000,1/4/19,153,A
USGS,10338000,1/5/19,157,A
USGS,10338000,1/6/19,159,A:e
USGS,10338000,1/7/19,161,A
USGS,10338000,1/8/19,107,A
USGS,10338000,1/9/19,104,A
USGS,10338000,1/10/19,98.2,A
USGS,10338000,1/11/19,94.2,A
USGS,10338000,1/12/19,92.3,A
USGS,10338000,1/13/19,91.6,A
USGS,10338000,1/14/19,90.6,A
USGS,10338000,1/15/19,91.8,A
USGS,10338000,1/16/19,110,A
USGS,10338000,1/17/19,187,A
USGS,10338000,1/18/19,130,A
USGS,10338000,1/19/19,126,A
USGS,10338000,1/20/19,169,A
USGS,10338000,1/21/19,164,A
USGS,10338000,1/22/19,135,A
USGS,10338000,1/23/19,124,A
USGS,10338000,1/24/19,118,A
USGS,10338000,1/25/19,115,A
USGS,10338000,1/26/19,113,A
USGS,10338000,1/27/19,111,A
USGS,10338000,1/28/19,112,A
USGS,10338000,1/29/19,112,A
USGS,10338000,1/30/19,112,A
USGS,10338000,1/31/19,115,A
USGS,10338000,2/1/19,118,A
USGS,10338000,2/2/19,173,A
USGS,10338000,2/3/19,161,A
USGS,10338000,2/4/19,143,A
USGS,10338000,2/5/19,142,A
USGS,10338000,2/6/19,136,A
USGS,10338000,2/7/19,135,A
USGS,10338000,2/8/19,121,A
USGS,10338000,2/9/19,118,A:e
USGS,10338000,2/10/19,107,A:e
USGS,10338000,2/11/19,124,A
USGS,10338000,2/12/19,114,A
USGS,10338000,2/13/19,186,A
USGS,10338000,2/14/19,812,A
USGS,10338000,2/15/19,384,A
USGS,10338000,2/16/19,259,A
USGS,10338000,2/17/19,217,A
USGS,10338000,2/18/19,181,A
USGS,10338000,2/19/19,164,A
USGS,10338000,2/20/19,153,A
USGS,10338000,2/21/19,178,A
USGS,10338000,2/22/19,348,A
USGS,10338000,2/23/19,563,A
USGS,10338000,2/24/19,666,A
USGS,10338000,2/25/19,816,A
USGS,10338000,2/26/19,1120,A
USGS,10338000,2/27/19,1210,A
USGS,10338000,2/28/19,1230,A
USGS,10338000,3/1/19,1220,A
USGS,10338000,3/2/19,1230,A
USGS,10338000,3/3/19,1250,A
USGS,10338000,3/4/19,1250,A
USGS,10338000,3/5/19,1240,A
USGS,10338000,3/6/19,1270,A
USGS,10338000,3/7/19,1260,A
USGS,10338000,3/8/19,1250,A
USGS,10338000,3/9/19,1240,A
USGS,10338000,3/10/19,1230,A
USGS,10338000,3/11/19,1230,A
USGS,10338000,3/12/19,1220,A
USGS,10338000,3/13/19,1210,A
USGS,10338000,3/14/19,1210,A
USGS,10338000,3/15/19,1210,A
USGS,10338000,3/16/19,1210,A
USGS,10338000,3/17/19,1210,A
USGS,10338000,3/18/19,1220,A
USGS,10338000,3/19/19,1230,A
USGS,10338000,3/20/19,1240,A
USGS,10338000,3/21/19,1230,A
USGS,10338000,3/22/19,1230,A
USGS,10338000,3/23/19,1230,A
USGS,10338000,3/24/19,1220,A
USGS,10338000,3/25/19,1220,A
USGS,10338000,3/26/19,1230,A
USGS,10338000,3/27/19,1270,A
USGS,10338000,3/28/19,1260,A
USGS,10338000,3/29/19,1250,A
USGS,10338000,3/30/19,1250,A
USGS,10338000,3/31/19,1250,A
USGS,10338000,4/1/19,1270,A
USGS,10338000,4/2/19,1370,A
USGS,10338000,4/3/19,1360,A
USGS,10338000,4/4/19,1350,A
USGS,10338000,4/5/19,1340,A
USGS,10338000,4/6/19,1320,A
USGS,10338000,4/7/19,1380,A
USGS,10338000,4/8/19,1550,A
USGS,10338000,4/9/19,1880,A
USGS,10338000,4/10/19,1570,A
USGS,10338000,4/11/19,1470,A
USGS,10338000,4/12/19,1420,A
USGS,10338000,4/13/19,1420,A
USGS,10338000,4/14/19,1440,A
USGS,10338000,4/15/19,1460,A
USGS,10338000,4/16/19,1450,A
USGS,10338000,4/17/19,1460,A
USGS,10338000,4/18/19,1530,A
USGS,10338000,4/19/19,1630,A
USGS,10338000,4/20/19,1690,A
USGS,10338000,4/21/19,1650,A
USGS,10338000,4/22/19,1630,A
USGS,10338000,4/23/19,1650,A
USGS,10338000,4/24/19,1710,A
USGS,10338000,4/25/19,1730,A
USGS,10338000,4/26/19,1630,A
USGS,10338000,4/27/19,1610,A
USGS,10338000,4/28/19,1550,A
USGS,10338000,4/29/19,1490,A
USGS,10338000,4/30/19,1430,A
USGS,10338000,5/1/19,1330,A
USGS,10338000,5/2/19,1300,A
USGS,10338000,5/3/19,1300,A
USGS,10338000,5/4/19,1340,A
USGS,10338000,5/5/19,1380,A
USGS,10338000,5/6/19,1450,A
USGS,10338000,5/7/19,1460,A
USGS,10338000,5/8/19,1500,A
USGS,10338000,5/9/19,1490,A
USGS,10338000,5/10/19,1440,A
USGS,10338000,5/11/19,1410,A
USGS,10338000,5/12/19,1450,A
USGS,10338000,5/13/19,1520,A
USGS,10338000,5/14/19,1470,A
USGS,10338000,5/15/19,1450,A
USGS,10338000,5/16/19,1540,A
USGS,10338000,5/17/19,1340,A
USGS,10338000,5/18/19,1250,A
USGS,10338000,5/19/19,1210,A
USGS,10338000,5/20/19,1160,A
USGS,10338000,5/21/19,1150,A
USGS,10338000,5/22/19,1140,A
USGS,10338000,5/23/19,1160,A
USGS,10338000,5/24/19,1160,A
USGS,10338000,5/25/19,1180,A
USGS,10338000,5/26/19,1190,A
USGS,10338000,5/27/19,1150,A
USGS,10338000,5/28/19,1170,A
USGS,10338000,5/29/19,1230,A
USGS,10338000,5/30/19,1300,A
USGS,10338000,5/31/19,1330,A
USGS,10338000,6/1/19,1380,A
USGS,10338000,6/2/19,1430,A
USGS,10338000,6/3/19,1480,A
USGS,10338000,6/4/19,1510,A
USGS,10338000,6/5/19,1420,A
USGS,10338000,6/6/19,1420,A
USGS,10338000,6/7/19,1250,A
USGS,10338000,6/8/19,1110,A
USGS,10338000,6/9/19,1060,A
USGS,10338000,6/10/19,1080,A
USGS,10338000,6/11/19,1160,A
USGS,10338000,6/12/19,1200,A
USGS,10338000,6/13/19,1220,A
USGS,10338000,6/14/19,1190,A
USGS,10338000,6/15/19,1190,A
USGS,10338000,6/16/19,1200,A
USGS,10338000,6/17/19,1280,A
USGS,10338000,6/18/19,1290,A
USGS,10338000,6/19/19,1310,A
USGS,10338000,6/20/19,1180,A
USGS,10338000,6/21/19,957,A
USGS,10338000,6/22/19,885,A
USGS,10338000,6/23/19,861,A
USGS,10338000,6/24/19,875,A
USGS,10338000,6/25/19,784,A
USGS,10338000,6/26/19,602,A
USGS,10338000,6/27/19,479,A
USGS,10338000,6/28/19,375,A
USGS,10338000,6/29/19,360,A
USGS,10338000,6/30/19,368,A
USGS,10338000,7/1/19,373,A
USGS,10338000,7/2/19,370,A
USGS,10338000,7/3/19,372,A
USGS,10338000,7/4/19,363,A
USGS,10338000,7/5/19,370,A
USGS,10338000,7/6/19,371,A
USGS,10338000,7/7/19,343,A
USGS,10338000,7/8/19,258,A
USGS,10338000,7/9/19,201,A
USGS,10338000,7/10/19,197,A
USGS,10338000,7/11/19,202,A
USGS,10338000,7/12/19,197,A
USGS,10338000,7/13/19,190,A
USGS,10338000,7/14/19,181,A
USGS,10338000,7/15/19,170,A
USGS,10338000,7/16/19,164,A
USGS,10338000,7/17/19,160,A
USGS,10338000,7/18/19,158,A
USGS,10338000,7/19/19,154,A
USGS,10338000,7/20/19,150,A
USGS,10338000,7/21/19,148,A
USGS,10338000,7/22/19,143,A
USGS,10338000,7/23/19,138,A
USGS,10338000,7/24/19,133,A
USGS,10338000,7/25/19,173,A
USGS,10338000,7/26/19,222,A
USGS,10338000,7/27/19,251,A
USGS,10338000,7/28/19,254,A
USGS,10338000,7/29/19,251,A
USGS,10338000,7/30/19,246,A
USGS,10338000,7/31/19,242,A
USGS,10338000,8/1/19,252,A
USGS,10338000,8/2/19,264,A
USGS,10338000,8/3/19,266,A
USGS,10338000,8/4/19,271,A
USGS,10338000,8/5/19,274,A
USGS,10338000,8/6/19,273,A
USGS,10338000,8/7/19,278,A
USGS,10338000,8/8/19,287,A
USGS,10338000,8/9/19,289,A
USGS,10338000,8/10/19,295,A
USGS,10338000,8/11/19,299,A
USGS,10338000,8/12/19,298,A
USGS,10338000,8/13/19,298,A
USGS,10338000,8/14/19,297,A
USGS,10338000,8/15/19,297,A
USGS,10338000,8/16/19,294,A
USGS,10338000,8/17/19,293,A
USGS,10338000,8/18/19,291,A
USGS,10338000,8/19/19,290,A
USGS,10338000,8/20/19,290,A
USGS,10338000,8/21/19,289,A
USGS,10338000,8/22/19,289,A
USGS,10338000,8/23/19,288,A
USGS,10338000,8/24/19,286,A
USGS,10338000,8/25/19,285,A
USGS,10338000,8/26/19,285,A
USGS,10338000,8/27/19,285,A
USGS,10338000,8/28/19,284,A
USGS,10338000,8/29/19,284,A
USGS,10338000,8/30/19,283,A
USGS,10338000,8/31/19,283,A
USGS,10338000,9/1/19,272,A
USGS,10338000,9/2/19,260,A
USGS,10338000,9/3/19,260,A
USGS,10338000,9/4/19,261,A
USGS,10338000,9/5/19,261,A
USGS,10338000,9/6/19,261,A
USGS,10338000,9/7/19,260,A
USGS,10338000,9/8/19,259,A
USGS,10338000,9/9/19,259,A
USGS,10338000,9/10/19,259,A
USGS,10338000,9/11/19,258,A
USGS,10338000,9/12/19,248,A
USGS,10338000,9/13/19,222,A
USGS,10338000,9/14/19,210,A
USGS,10338000,9/15/19,210,A
USGS,10338000,9/16/19,217,A
USGS,10338000,9/17/19,182,A
USGS,10338000,9/18/19,153,A
USGS,10338000,9/19/19,151,A
USGS,10338000,9/20/19,149,A
